exercise,n,mae,rmse,r2,pcc
E0,143,0.5076543092727661,0.6336586475372314,0.3801737347262053,0.8514924595915204
E1,107,0.5155823230743408,0.6981810331344604,0.28982570903441074,0.8955161659414271
E2,86,0.3016275465488434,0.4400124251842499,0.7212029383189844,0.9003221522149762
E3,84,0.46694669127464294,0.6413644552230835,0.22537302695401729,0.7826049710416579
E4,106,0.36935955286026,0.5137755274772644,0.16167988647693388,0.7039080854086167
E5,104,0.3197004199028015,0.4933526813983917,0.43229794580827285,0.8401585046112912
E6,104,0.37153783440589905,0.6263580322265625,0.3898371136198029,0.7992413255820218
